ano,rodada,timeId,pontos,vitorias,empates,derrotas,gm,gc,sg,pf,pnr,%
2017,15,29,18,5,3,7,19,28,-9,8,16,40.0
2017,15,1110,15,4,3,8,9,26,-17,16,17,33.333333333333336
2017,15,631,32,10,2,3,28,12,16,5,9,71.11111111111111
2017,15,762,15,4,3,8,14,22,-8,10,3,33.333333333333336
2017,15,1237,17,4,5,6,14,19,-5,15,4,37.77777777777778
2017,15,31,29,8,5,2,33,19,14,4,7,64.44444444444444
2017,15,512,16,4,4,7,18,30,-12,19,13,35.55555555555556
2017,15,2288,9,2,3,10,8,18,-10,12,20,20.0
2017,16,873,11,2,5,9,10,27,-17,11,12,22.916666666666668
2017,16,989,16,4,4,8,15,19,-4,12,15,33.333333333333336
2017,16,985,35,11,2,3,36,11,25,2,5,72.91666666666667
2017,16,281,46,15,1,0,48,11,37,1,2,95.83333333333333
2017,16,2288,12,3,3,10,9,18,-9,12,19,25.0
2017,16,984,13,2,7,7,12,22,-10,20,19,27.083333333333332
2017,16,1110,18,5,3,8,11,26,-15,16,18,37.5
2017,16,1237,17,4,5,7,14,21,-7,15,6,35.416666666666664
2017,16,1132,28,8,4,4,15,12,3,7,17,58.333333333333336
2017,16,1010,22,6,4,6,25,27,-2,14,18,45.833333333333336
2017,16,762,15,4,3,9,16,25,-9,10,3,31.25
2017,16,1003,23,6,5,5,23,22,1,9,14,47.916666666666664
2017,16,379,13,3,4,9,14,32,-18,13,16,27.083333333333332
2017,16,631,32,10,2,4,28,13,15,5,10,66.66666666666667
2017,16,180,18,4,6,6,16,19,-3,17,19,37.5
2017,16,11,29,9,2,5,30,20,10,8,1,60.416666666666664
2017,16,31,30,8,6,2,34,20,14,4,7,62.5
2017,16,29,19,5,4,7,20,29,-9,8,17,39.583333333333336
2017,16,148,28,8,4,4,28,14,14,3,4,58.333333333333336
2017,16,512,16,4,4,8,19,35,-16,19,15,33.333333333333336
2017,17,985,38,12,2,3,37,11,26,2,4,74.50980392156863
2017,17,989,16,4,4,9,15,20,-5,12,15,31.372549019607842
2017,17,762,15,4,3,10,16,26,-10,10,3,29.41176470588235
2017,17,29,22,6,4,7,21,29,-8,8,17,43.13725490196079
2017,17,873,14,3,5,9,12,28,-16,11,12,27.45098039215686
2017,17,1010,22,6,4,7,26,29,-3,14,18,43.13725490196079
2017,17,379,14,3,5,9,14,32,-18,13,16,27.45098039215686
2017,17,11,30,9,3,5,30,20,10,8,1,58.8235294117647
2017,17,1110,18,5,3,9,12,29,-17,16,19,35.294117647058826
2017,17,631,35,11,2,4,31,14,17,5,9,68.62745098039215
2017,17,1132,31,9,4,4,16,12,4,7,17,60.78431372549019
2017,17,512,16,4,4,9,19,36,-17,19,15,31.372549019607842
2017,17,180,18,4,6,7,17,23,-6,17,20,35.294117647058826
2017,17,1003,26,7,5,5,27,23,4,9,14,50.98039215686274
2017,17,31,31,8,7,2,34,20,14,4,7,60.78431372549019
2017,17,984,14,2,8,7,12,22,-10,20,19,27.45098039215686
2017,17,2288,12,3,3,11,9,22,-13,12,20,23.529411764705884
2017,17,281,49,16,1,0,52,11,41,1,2,96.07843137254902
2017,17,148,31,9,4,4,30,14,16,3,6,60.78431372549019
2017,17,1237,17,4,5,8,14,23,-9,15,5,33.333333333333336
2017,18,11,33,10,3,5,31,20,11,8,1,61.111111111111114
2017,18,762,15,4,3,11,16,27,-11,10,3,27.77777777777778
2017,18,631,38,12,2,4,32,14,18,5,10,70.37037037037037
2017,18,180,18,4,6,8,17,24,-7,17,20,33.333333333333336
2017,18,29,25,7,4,7,24,30,-6,8,16,46.2962962962963
2017,18,2288,12,3,3,12,10,25,-15,12,20,22.22222222222222
2017,18,984,14,2,8,8,13,24,-11,20,19,25.925925925925927
2017,18,985,41,13,2,3,39,12,27,2,4,75.92592592592592
2017,18,281,52,17,1,0,56,12,44,1,2,96.29629629629629
2017,18,148,31,9,4,5,31,18,13,3,7,57.407407407407405
2017,18,989,16,4,4,10,15,24,-9,12,15,29.62962962962963
2017,18,31,34,9,7,2,38,20,18,4,5,62.96296296296296
2017,18,1003,26,7,5,6,27,26,1,9,14,48.148148148148145
2017,18,873,17,4,5,9,15,28,-13,11,12,31.48148148148148
2017,18,1010,22,6,4,8,27,33,-6,14,18,40.74074074074074
2017,18,1110,21,6,3,9,16,30,-14,16,19,38.888888888888886
2017,18,1237,18,4,6,8,14,23,-9,15,6,33.333333333333336
2017,18,1132,32,9,5,4,16,12,4,7,16,59.25925925925926
2017,18,512,16,4,4,10,19,39,-20,19,17,29.62962962962963
2017,18,379,17,4,5,9,17,32,-15,13,17,31.48148148148148
2017,19,180,19,4,7,8,18,25,-7,17,20,33.333333333333336
2017,19,1110,22,6,4,9,17,31,-14,16,20,38.59649122807018
2017,19,1003,27,7,6,6,29,28,1,9,14,47.36842105263158
2017,19,985,42,13,3,3,41,14,27,2,4,73.6842105263158
2017,19,1132,32,9,5,5,16,15,1,7,16,56.14035087719298
2017,19,148,34,10,4,5,34,18,16,3,5,59.64912280701754
2017,19,379,17,4,5,10,19,35,-16,13,17,29.82456140350877
2017,19,762,18,5,3,11,19,29,-10,10,3,31.57894736842105
2017,19,29,26,7,5,7,24,30,-6,8,18,45.6140350877193
2017,19,631,39,12,3,4,32,14,18,5,10,68.42105263157895
2017,19,2288,13,3,4,12,11,26,-15,12,20,22.80701754385965
2017,19,873,18,4,6,9,16,29,-13,11,12,31.57894736842105
2017,19,11,34,10,4,5,34,23,11,8,1,59.64912280701754
2017,19,31,35,9,8,2,41,23,18,4,7,61.40350877192982
2017,19,281,55,18,1,0,60,12,48,1,2,96.49122807017544
2017,19,989,16,4,4,11,15,28,-13,12,16,28.07017543859649
2017,19,1237,21,5,6,8,15,23,-8,15,6,36.8421052631579
2017,19,1010,22,6,4,9,27,34,-7,14,18,38.59649122807018
2017,19,512,19,5,4,10,22,40,-18,19,14,33.333333333333336
2017,19,984,14,2,8,9,14,27,-13,20,19,24.56140350877193
2017,20,984,15,2,9,9,14,27,-13,20,19,25.0
2017,20,29,27,7,6,7,24,30,-6,8,19,45.0
2017,20,31,38,10,8,2,46,23,23,4,7,63.333333333333336
2017,20,2288,13,3,4,13,11,31,-20,12,20,21.666666666666668
2017,20,148,37,11,4,5,39,20,19,3,6,61.666666666666664
2017,20,180,19,4,7,9,20,30,-10,17,20,31.666666666666668
2017,20,631,42,13,3,4,34,14,20,5,10,70.0
2017,20,1237,21,5,6,9,15,25,-10,15,5,35.0
2017,20,873,18,4,6,10,18,32,-14,11,12,30.0
2017,20,11,37,11,4,5,37,25,12,8,1,61.666666666666664
2017,20,989,17,4,5,11,18,31,-13,12,17,28.333333333333332
2017,20,379,18,4,6,10,22,38,-16,13,18,30.0
2017,20,762,18,5,3,12,19,30,-11,10,3,30.0
2017,20,281,58,19,1,0,61,12,49,1,2,96.66666666666667
2017,20,985,43,13,4,3,43,16,27,2,4,71.66666666666667
2017,20,1132,33,9,6,5,18,17,1,7,16,55.0
2017,20,1010,25,7,4,9,29,35,-6,14,18,41.666666666666664
2017,20,1003,27,7,6,7,30,30,0,9,15,45.0
2017,20,1110,23,6,5,9,18,32,-14,16,20,38.333333333333336
2017,20,512,20,5,5,10,23,41,-18,19,13,33.333333333333336
2017,21,985,44,13,5,3,43,16,27,2,4,69.84126984126983
2017,21,180,20,4,8,9,20,30,-10,17,20,31.746031746031747
2017,21,762,19,5,4,12,19,30,-11,10,3,30.158730158730158
2017,21,1237,22,5,7,9,15,25,-10,15,5,34.92063492063492
2017,21,989,20,5,5,11,20,32,-12,12,18,31.746031746031747
2017,21,29,27,7,6,8,25,32,-7,8,19,42.857142857142854
2017,21,1010,25,7,4,10,30,37,-7,14,18,39.682539682539684
2017,21,2288,16,4,4,13,13,32,-19,12,20,25.396825396825395
2017,21,1110,24,6,6,9,18,32,-14,16,20,38.095238095238095
2017,21,1132,34,9,7,5,18,17,1,7,16,53.96825396825397
2017,21,31,41,11,8,2,48,24,24,4,7,65.07936507936508
2017,21,1003,27,7,6,8,31,32,-1,9,15,42.857142857142854
2017,21,873,19,4,7,10,18,32,-14,11,12,30.158730158730158
2017,21,281,59,19,2,0,61,12,49,1,2,93.65079365079364
2017,21,148,38,11,5,5,40,21,19,3,6,60.317460317460316
2017,21,379,19,4,7,10,23,39,-16,13,16,30.158730158730158
2017,21,631,45,14,3,4,39,14,25,5,11,71.42857142857143
2017,21,512,20,5,5,11,23,46,-23,19,15,31.746031746031747
2017,21,984,16,2,10,9,15,28,-13,20,19,25.396825396825395
2017,21,11,38,11,5,5,38,26,12,8,1,60.317460317460316
2017,22,180,20,4,8,10,21,32,-11,17,20,30.303030303030305
2017,22,873,22,5,7,10,20,33,-13,11,12,33.333333333333336
2017,22,379,22,5,7,10,25,40,-15,13,17,33.333333333333336
2017,22,984,16,2,10,10,16,30,-14,20,19,24.242424242424242
2017,22,2288,16,4,4,14,13,34,-21,12,20,24.242424242424242
2017,22,148,41,12,5,5,42,21,21,3,6,62.121212121212125
2017,22,1132,34,9,7,6,19,19,0,7,17,51.515151515151516
2017,22,31,44,12,8,2,50,25,25,4,8,66.66666666666667
2017,22,1237,23,5,8,9,17,27,-10,15,5,34.84848484848485
2017,22,989,21,5,6,11,22,34,-12,12,19,31.818181818181817
2017,22,281,62,20,2,0,64,13,51,1,2,93.93939393939394
2017,22,1010,25,7,4,11,31,40,-9,14,18,37.878787878787875
2017,22,11,39,11,6,5,40,28,12,8,1,59.09090909090909
2017,22,631,46,14,4,4,41,16,25,5,10,69.6969696969697
2017,22,29,27,7,6,9,25,34,-9,8,18,40.90909090909091
2017,22,985,47,14,5,3,45,16,29,2,4,71.21212121212122
2017,22,1003,30,8,6,8,34,32,2,9,15,45.45454545454545
2017,22,1110,24,6,6,10,18,35,-17,16,20,36.36363636363637
2017,22,512,20,5,5,12,23,47,-24,19,18,30.303030303030305
2017,22,762,22,6,4,12,20,30,-10,10,3,33.333333333333336
2017,23,989,24,6,6,11,24,35,-11,12,19,34.78260869565217
2017,23,11,39,11,6,6,41,30,11,8,1,56.52173913043478
2017,23,631,47,14,5,4,41,16,25,5,10,68.1159420289855
2017,23,1003,31,8,7,8,34,32,2,9,13,44.927536231884055
2017,23,1110,24,6,6,11,19,39,-20,16,20,34.78260869565217
2017,23,379,25,6,7,10,29,41,-12,13,17,36.231884057971016
2017,23,148,44,13,5,5,46,21,25,3,6,63.768115942028984
2017,23,29,27,7,6,10,25,38,-13,8,18,39.130434782608695
2017,23,985,50,15,5,3,48,16,32,2,3,72.46376811594203
2017,23,512,20,5,5,13,23,50,-27,19,18,28.985507246376812
2017,23,31,47,13,8,2,54,28,26,4,8,68.1159420289855
2017,23,281,62,20,2,1,67,17,50,1,2,89.85507246376811
2017,23,1010,26,7,5,11,33,42,-9,14,20,37.68115942028985
2017,23,180,21,4,9,10,23,34,-11,17,20,30.434782608695652
2017,23,873,25,6,7,10,21,33,-12,11,12,36.231884057971016
2017,23,1132,34,9,7,7,19,20,-1,7,17,49.27536231884058
2017,23,762,23,6,5,12,21,31,-10,10,4,33.333333333333336
2017,23,2288,17,4,5,14,14,35,-21,12,20,24.63768115942029
2017,23,984,19,3,10,10,18,30,-12,20,19,27.536231884057973
2017,23,1237,23,5,8,10,17,29,-12,15,5,33.333333333333336
2017,24,379,26,6,8,10,30,42,-12,13,19,36.111111111111114
2017,24,989,25,6,7,11,25,36,-11,12,18,34.72222222222222
2017,24,2288,20,5,5,14,15,35,-20,12,20,27.77777777777778
2017,24,31,47,13,8,3,54,29,25,4,7,65.27777777777777
2017,24,1237,23,5,8,11,17,33,-16,15,6,31.944444444444443
2017,24,631,50,15,5,4,45,16,29,5,10,69.44444444444444
2017,24,29,28,7,7,10,26,39,-13,8,17,38.888888888888886
2017,24,984,20,3,11,10,19,31,-12,20,19,27.77777777777778
2017,24,11,42,12,6,6,45,31,14,8,1,58.333333333333336
2017,24,873,25,6,7,11,22,37,-15,11,12,34.72222222222222
2017,24,1132,34,9,7,8,19,21,-2,7,17,47.22222222222222
2017,24,985,53,16,5,3,49,16,33,2,3,73.61111111111111
2017,24,180,22,4,10,10,24,35,-11,17,20,30.555555555555557
2017,24,148,45,13,6,5,47,22,25,3,5,62.5
2017,24,281,65,21,2,1,70,18,52,1,2,90.27777777777777
2017,24,762,23,6,5,13,22,34,-12,10,4,31.944444444444443
2017,24,1003,34,9,7,8,36,32,4,9,14,47.22222222222222
2017,24,1010,26,7,5,12,33,44,-11,14,20,36.111111111111114
2017,24,512,23,6,5,13,25,50,-25,19,17,31.944444444444443
2017,24,1110,24,6,6,12,19,41,-22,16,20,33.333333333333336
2017,25,29,31,8,7,10,28,40,-12,8,18,41.333333333333336
2017,25,1003,34,9,7,9,37,34,3,9,15,45.333333333333336
2017,25,148,48,14,6,5,49,22,27,3,5,64.0
2017,25,985,53,16,5,4,49,18,31,2,3,70.66666666666667
2017,25,762,24,6,6,13,23,35,-12,10,4,32.0
2017,25,1132,35,9,8,8,20,22,-2,7,18,46.666666666666664
2017,25,379,27,6,9,10,31,43,-12,13,17,36.0
2017,25,873,26,6,8,11,23,38,-15,11,12,34.666666666666664
2017,25,631,50,15,5,5,45,19,26,5,11,66.66666666666667
2017,25,989,28,7,7,11,28,36,-8,12,19,37.333333333333336
2017,25,281,68,22,2,1,73,18,55,1,2,90.66666666666667
2017,25,984,20,3,11,11,19,34,-15,20,19,26.666666666666668
2017,25,180,23,4,11,10,25,36,-11,17,20,30.666666666666668
2017,25,1237,24,5,9,11,18,34,-16,15,6,32.0
2017,25,1110,24,6,6,13,19,44,-25,16,20,32.0
2017,25,31,50,14,8,3,57,29,28,4,7,66.66666666666667
2017,25,2288,23,6,5,14,18,36,-18,12,19,30.666666666666668
2017,25,11,42,12,6,7,46,34,12,8,1,56.0
2017,25,512,24,6,6,13,25,50,-25,19,16,32.0
2017,25,1010,27,7,6,12,33,44,-11,14,20,36.0
2017,26,11,45,13,6,7,51,35,16,8,1,57.69230769230769
2017,26,29,31,8,7,11,29,45,-16,8,18,39.743589743589745
2017,26,1003,35,9,8,9,38,35,3,9,16,44.87179487179487
2017,26,2288,24,6,6,14,19,37,-18,12,17,30.76923076923077
2017,26,1237,27,6,9,11,21,35,-14,15,6,34.61538461538461
2017,26,379,27,6,9,11,32,46,-14,13,17,34.61538461538461
2017,26,1010,30,8,6,12,37,45,-8,14,19,38.46153846153846
2017,26,631,50,15,5,6,46,23,23,5,11,64.1025641025641
2017,26,31,51,14,9,3,59,31,28,4,7,65.38461538461539
2017,26,148,49,14,7,5,51,24,27,3,5,62.82051282051282
2017,26,1132,36,9,9,8,21,23,-2,7,16,46.15384615384615
2017,26,281,69,22,3,1,74,19,55,1,2,88.46153846153847
2017,26,984,20,3,11,12,21,37,-16,20,19,25.641025641025642
2017,26,180,26,5,11,10,28,38,-10,17,19,33.333333333333336
2017,26,873,27,6,9,11,24,39,-15,11,12,34.61538461538461
2017,26,762,25,6,7,13,24,36,-12,10,4,32.05128205128205
2017,26,985,56,17,5,4,51,18,33,2,3,71.7948717948718
2017,26,1110,24,6,6,14,19,46,-27,16,20,30.76923076923077
2017,26,989,31,8,7,11,30,37,-7,12,20,39.743589743589745
2017,26,512,24,6,6,14,26,52,-26,19,18,30.76923076923077
2017,27,180,26,5,11,11,28,40,-12,17,20,32.098765432098766
2017,27,31,54,15,9,3,61,31,30,4,7,66.66666666666667
2017,27,148,52,15,7,5,52,24,28,3,5,64.19753086419753
2017,27,11,45,13,6,8,51,36,15,8,1,55.55555555555556
2017,27,379,30,7,9,11,34,46,-12,13,18,37.03703703703704
2017,27,1010,30,8,6,13,37,47,-10,14,19,37.03703703703704
2017,27,762,28,7,7,13,25,36,-11,10,4,34.5679012345679
2017,27,985,56,17,5,5,51,19,32,2,3,69.1358024691358
2017,27,631,53,16,5,6,49,23,26,5,10,65.4320987654321
2017,27,984,20,3,11,13,21,40,-19,20,19,24.691358024691358
2017,27,281,72,23,3,1,79,20,59,1,2,88.88888888888889
2017,27,1003,35,9,8,10,39,40,-1,9,17,43.20987654320987
2017,27,29,34,9,7,11,32,46,-14,8,16,41.97530864197531
2017,27,873,27,6,9,12,25,42,-17,11,12,33.333333333333336
2017,27,2288,27,7,6,14,20,37,-17,12,16,33.333333333333336
2017,27,1132,36,9,9,9,21,24,-3,7,16,44.44444444444444
2017,27,1110,27,7,6,14,23,47,-24,16,20,33.333333333333336
2017,27,989,31,8,7,12,31,41,-10,12,19,38.27160493827161
2017,27,512,25,6,7,14,27,53,-26,19,19,30.864197530864196
2017,27,1237,28,6,10,11,22,36,-14,15,6,34.5679012345679
2017,28,11,45,13,6,9,51,39,12,8,1,53.57142857142857
2017,28,281,75,24,3,1,82,20,62,1,2,89.28571428571429
2017,28,985,59,18,5,5,53,20,33,2,4,70.23809523809524
2017,28,631,53,16,5,7,50,25,25,5,10,63.095238095238095
2017,28,1237,31,7,10,11,26,37,-11,15,6,36.904761904761905
2017,28,2288,27,7,6,15,21,41,-20,12,18,32.142857142857146
2017,28,1010,33,9,6,13,38,47,-9,14,19,39.285714285714285
2017,28,29,34,9,7,12,32,47,-15,8,15,40.476190476190474
2017,28,984,20,3,11,14,22,42,-20,20,19,23.80952380952381
2017,28,1110,30,8,6,14,25,48,-23,16,20,35.714285714285715
2017,28,873,27,6,9,13,25,43,-18,11,13,32.142857142857146
2017,28,148,55,16,7,5,53,24,29,3,5,65.47619047619048
2017,28,31,57,16,9,3,65,32,33,4,7,67.85714285714286
2017,28,379,30,7,9,12,35,50,-15,13,18,35.714285714285715
2017,28,989,32,8,8,12,33,43,-10,12,19,38.095238095238095
2017,28,762,29,7,8,13,27,38,-11,10,3,34.523809523809526
2017,28,1132,37,9,10,9,22,25,-3,7,17,44.04761904761905
2017,28,180,27,5,12,11,29,41,-12,17,20,32.142857142857146
2017,28,1003,36,9,9,10,40,41,-1,9,17,42.857142857142854
2017,28,512,26,6,8,14,28,54,-26,19,19,30.952380952380953
2017,29,873,27,6,9,14,27,46,-19,11,12,31.03448275862069
2017,29,985,62,19,5,5,56,22,34,2,4,71.26436781609195
2017,29,1003,37,9,10,10,41,42,-1,9,19,42.52873563218391
2017,29,989,33,8,9,12,34,44,-10,12,18,37.93103448275862
2017,29,2288,30,8,6,15,25,42,-17,12,13,34.48275862068966
2017,29,379,30,7,9,13,36,54,-18,13,15,34.48275862068966
2017,29,1237,34,8,10,11,28,38,-10,15,6,39.08045977011494
2017,29,11,45,13,6,10,52,41,11,8,1,51.724137931034484
2017,29,1010,36,10,6,13,39,47,-8,14,19,41.37931034482759
2017,29,984,20,3,11,15,22,43,-21,20,19,22.988505747126435
2017,29,31,60,17,9,3,67,32,35,4,7,68.96551724137932
2017,29,762,29,7,8,14,27,40,-13,10,3,33.333333333333336
2017,29,148,58,17,7,5,55,24,31,3,5,66.66666666666667
2017,29,1110,30,8,6,15,25,50,-25,16,20,34.48275862068966
2017,29,1132,40,10,10,9,24,26,-2,7,18,45.97701149425287
2017,29,29,34,9,7,13,33,49,-16,8,16,39.08045977011494
2017,29,281,78,25,3,1,83,20,63,1,2,89.65517241379311
2017,29,631,53,16,5,8,50,26,24,5,11,60.91954022988506
2017,29,180,28,5,13,11,29,41,-12,17,20,32.18390804597701
2017,29,512,27,6,9,14,28,54,-26,19,19,31.03448275862069
2017,30,984,20,3,11,16,23,47,-24,20,19,22.22222222222222
2017,30,1003,40,10,10,10,45,43,2,9,19,44.44444444444444
2017,30,989,33,8,9,13,35,48,-13,12,15,36.666666666666664
2017,30,148,61,18,7,5,59,25,34,3,5,67.77777777777777
2017,30,631,56,17,5,8,52,27,25,5,11,62.22222222222222
2017,30,873,27,6,9,15,28,48,-20,11,12,30.0
2017,30,11,48,14,6,10,55,41,14,8,1,53.333333333333336
2017,30,1010,36,10,6,14,39,50,-11,14,19,40.0
2017,30,1110,31,8,7,15,25,50,-25,16,20,34.44444444444444
2017,30,2288,31,8,7,15,25,42,-17,12,14,34.44444444444444
2017,30,29,37,10,7,13,35,49,-14,8,17,41.111111111111114
2017,30,1237,34,8,10,12,28,40,-12,15,6,37.77777777777778
2017,30,985,65,20,5,5,58,23,35,2,4,72.22222222222223
2017,30,31,60,17,9,4,68,34,34,4,7,66.66666666666667
2017,30,379,30,7,9,14,36,57,-21,13,14,33.333333333333336
2017,30,1132,43,11,10,9,27,26,1,7,17,47.77777777777778
2017,30,762,32,8,8,14,30,40,-10,10,3,35.55555555555556
2017,30,180,28,5,13,12,29,44,-15,17,20,31.11111111111111
2017,30,512,27,6,9,15,28,56,-28,19,19,30.0
2017,30,281,81,26,3,1,85,20,65,1,2,90.0
2017,31,2288,31,8,7,16,25,43,-18,12,15,33.333333333333336
2017,31,180,31,6,13,12,30,44,-14,17,20,33.333333333333336
2017,31,281,84,27,3,1,88,21,67,1,2,90.3225806451613
2017,31,1237,34,8,10,13,29,43,-14,15,6,36.55913978494624
2017,31,379,31,7,10,14,36,57,-21,13,15,33.333333333333336
2017,31,985,66,20,6,5,58,23,35,2,4,70.96774193548387
2017,31,1003,43,11,10,10,48,44,4,9,19,46.236559139784944
2017,31,11,48,14,6,11,56,44,12,8,1,51.61290322580645
2017,31,1132,43,11,10,10,28,28,0,7,17,46.236559139784944
2017,31,631,59,18,5,8,54,28,26,5,11,63.44086021505376
2017,31,1110,31,8,7,16,25,52,-27,16,20,33.333333333333336
2017,31,873,30,7,9,15,30,48,-18,11,12,32.25806451612903
2017,31,989,36,9,9,13,37,49,-12,12,14,38.70967741935484
2017,31,984,20,3,11,17,24,49,-25,20,19,21.50537634408602
2017,31,31,63,18,9,4,73,34,39,4,7,67.74193548387096
2017,31,1010,36,10,6,15,39,55,-16,14,19,38.70967741935484
2017,31,148,64,19,7,5,60,25,35,3,5,68.81720430107526
2017,31,762,32,8,8,15,30,41,-11,10,3,34.40860215053763
2017,31,512,27,6,9,16,29,58,-29,19,19,29.032258064516128
2017,31,29,40,11,7,13,37,50,-13,8,17,43.01075268817204
2017,32,985,69,21,6,5,60,23,37,2,4,71.875
2017,32,2288,31,8,7,17,25,45,-20,12,16,32.291666666666664
2017,32,29,40,11,7,14,38,53,-15,8,18,41.666666666666664
2017,32,281,87,28,3,1,91,22,69,1,2,90.625
2017,32,631,59,18,5,9,55,31,24,5,11,61.458333333333336
2017,32,148,67,20,7,5,63,26,37,3,7,69.79166666666667
2017,32,1237,34,8,10,14,29,45,-16,15,6,35.416666666666664
2017,32,1003,46,12,10,10,50,44,6,9,17,47.916666666666664
2017,32,762,35,9,8,15,31,41,-10,10,3,36.458333333333336
2017,32,1110,31,8,7,17,25,53,-28,16,20,32.291666666666664
2017,32,1010,37,10,7,15,41,57,-16,14,19,38.541666666666664
2017,32,989,37,9,10,13,39,51,-12,12,15,38.541666666666664
2017,32,379,34,8,10,14,39,57,-18,13,13,35.416666666666664
2017,32,180,31,6,13,13,30,47,-17,17,20,32.291666666666664
2017,32,984,20,3,11,18,25,51,-26,20,19,20.833333333333332
2017,32,1132,46,12,10,10,30,29,1,7,18,47.916666666666664
2017,32,873,30,7,9,16,31,50,-19,11,12,31.25
2017,32,31,66,19,9,4,75,35,40,4,5,68.75
2017,32,11,51,15,6,11,59,44,15,8,1,53.125
2017,32,512,27,6,9,17,29,61,-32,19,19,28.125
2017,33,11,54,16,6,11,62,46,16,8,2,54.54545454545455
2017,33,180,31,6,13,14,32,50,-18,17,20,31.31313131313131
2017,33,29,41,11,8,14,38,53,-15,8,19,41.41414141414141
2017,33,31,67,19,10,4,75,35,40,4,5,67.67676767676768
2017,33,281,87,28,3,2,93,25,68,1,1,87.87878787878788
2017,33,985,72,22,6,5,63,25,38,2,4,72.72727272727273
2017,33,1237,35,8,11,14,30,46,-16,15,8,35.35353535353536
2017,33,1110,32,8,8,17,26,54,-28,16,20,32.323232323232325
2017,33,1003,46,12,10,11,51,46,5,9,18,46.464646464646464
2017,33,762,38,10,8,15,33,42,-9,10,3,38.38383838383838
2017,33,984,21,3,12,18,26,52,-26,20,19,21.21212121212121
2017,33,2288,32,8,8,17,26,46,-20,12,15,32.323232323232325
2017,33,989,38,9,11,13,41,53,-12,12,14,38.38383838383838
2017,33,873,31,7,10,16,33,52,-19,11,12,31.31313131313131
2017,33,631,60,18,6,9,56,32,24,5,11,60.60606060606061
2017,33,379,35,8,11,14,40,58,-18,13,15,35.35353535353536
2017,33,1010,37,10,7,16,42,59,-17,14,19,37.37373737373738
2017,33,1132,49,13,10,10,32,30,2,7,18,49.494949494949495
2017,33,512,27,6,9,18,30,63,-33,19,19,27.272727272727273
2017,33,148,70,21,7,5,65,27,38,3,6,70.70707070707071
2017,34,148,70,21,7,6,66,30,36,3,7,68.62745098039215
2017,34,281,90,29,3,2,96,26,70,1,1,88.23529411764706
2017,34,31,70,20,10,4,78,35,43,4,5,68.62745098039215
2017,34,989,38,9,11,14,41,56,-15,12,13,37.254901960784316
2017,34,1110,35,9,8,17,27,54,-27,16,20,34.31372549019608
2017,34,1010,37,10,7,17,42,60,-18,14,19,36.27450980392157
2017,34,1132,52,14,10,10,34,31,3,7,18,50.98039215686274
2017,34,1003,46,12,10,12,52,48,4,9,16,45.09803921568628
2017,34,985,72,22,6,6,63,26,37,2,4,70.58823529411765
2017,34,984,24,4,12,18,27,52,-25,20,19,23.529411764705884
2017,34,379,36,8,12,14,41,59,-18,13,15,35.294117647058826
2017,34,512,28,6,10,18,31,64,-33,19,19,27.45098039215686
2017,34,2288,33,8,9,17,27,47,-20,12,17,32.35294117647059
2017,34,29,42,11,9,14,39,54,-15,8,19,41.1764705882353
2017,34,873,34,8,10,16,36,54,-18,11,11,33.333333333333336
2017,34,1237,35,8,11,15,32,49,-17,15,6,34.31372549019608
2017,34,762,41,11,8,15,35,43,-8,10,3,40.19607843137255
2017,34,11,54,16,6,12,63,48,15,8,2,52.94117647058823
2017,34,180,31,6,13,15,34,53,-19,17,20,30.392156862745097
2017,34,631,63,19,6,9,59,34,25,5,12,61.76470588235294
2017,35,631,64,19,7,9,60,35,25,5,11,60.95238095238095
2017,35,1110,36,9,9,17,28,55,-27,16,20,34.285714285714285
2017,35,1003,47,12,11,12,52,48,4,9,18,44.76190476190476
2017,35,180,32,6,14,15,34,53,-19,17,20,30.476190476190474
2017,35,984,25,4,13,18,29,54,-25,20,19,23.80952380952381
2017,35,31,71,20,11,4,80,37,43,4,5,67.61904761904762
2017,35,989,38,9,11,15,41,58,-17,12,14,36.19047619047619
2017,35,985,75,23,6,6,65,26,39,2,4,71.42857142857143
2017,35,281,93,30,3,2,101,26,75,1,1,88.57142857142857
2017,35,2288,33,8,9,18,27,52,-25,12,17,31.428571428571427
2017,35,11,57,17,6,12,67,49,18,8,2,54.285714285714285
2017,35,379,36,8,12,15,42,63,-21,13,15,34.285714285714285
2017,35,1237,36,8,12,15,33,50,-17,15,7,34.285714285714285
2017,35,148,71,21,8,6,67,31,36,3,6,67.61904761904762
2017,35,29,45,12,9,14,40,54,-14,8,17,42.857142857142854
2017,35,762,41,11,8,16,35,44,-9,10,3,39.04761904761905
2017,35,1010,38,10,8,17,42,60,-18,14,19,36.19047619047619
2017,35,873,35,8,11,16,36,54,-18,11,12,33.333333333333336
2017,35,512,29,6,11,18,32,65,-33,19,19,27.61904761904762
2017,35,1132,53,14,11,10,35,32,3,7,17,50.476190476190474
2017,36,1110,36,9,9,18,28,57,-29,16,20,33.333333333333336
2017,36,29,48,13,9,14,42,54,-12,8,17,44.44444444444444
2017,36,762,41,11,8,17,35,45,-10,10,3,37.96296296296296
2017,36,984,28,5,13,18,30,54,-24,20,19,25.925925925925927
2017,36,873,38,9,11,16,41,54,-13,11,12,35.18518518518518
2017,36,1003,47,12,11,13,52,53,-1,9,19,43.51851851851852
2017,36,985,78,24,6,6,67,27,40,2,4,72.22222222222223
